id,item,response,rater1,rater2,rater3,average
100,brick,as a place to eat on,2,1,2,1.67
100,brick,to kill insects,1,1,1,1
101,brick,Hold your bed up if it breaks.,2,1,2,1.67
101,brick,Use it as a decoration on your dresser.,1,1,2,1.33
101,brick,Use it as a cup holder.,3,1,3,2.33
101,brick,Use it as a paper weight.,1,1,1,1
101,brick,Use it to trip someone.,2,2,2,2
101,brick,Use it as a doorstop.,1,1,1,1
101,brick,Use it to level out a rocking table,2,1,2,1.67
101,brick,Put a built-in camera inside it and outline your flowerbed so you can see who's in your yard.,4,2,5,3.67
101,brick,Use it to file your nails,3,2,2,2.33
101,brick,Use it as a bed in a doll house,4,3,3,3.33
101,brick,Use it in place of a sticky note to help you remember your next appointment,2,3,3,2.67
102,brick,toss a,1,1,2,1.33
102,brick,slide it in front of someone to make them fall,2,2,3,2.33
102,brick,dress the up as a baby and carry it around for a day,2,2,3,2.33
102,brick,tie your pet to the to see if they can pull it around,1,1,3,1.67
102,brick,connect the to your car and drag it as you drive,1,1,2,1.33
102,brick,see how long you can balance the on your arm,1,1,2,1.33
102,brick,compare the color of the to other colors,2,1,2,1.67
102,brick,bust the into many pieces and use as gravel for a walk way,2,1,3,2
102,brick,use as a pillow,1,1,2,1.33
102,brick,use as a lifting weight,1,1,1,1
102,brick,use as a weight to keep things down,1,1,1,1
102,brick,use to break other objects apart,1,1,2,1.33
103,brick,Construct a building.,1,1,1,1
103,brick,Build a sidewalk or road.,1,1,1,1
103,brick,Construct a war-room.,1,1,2,1.33
103,brick,Build a dog house.,1,1,1,1
103,brick,Line a mail-box with to decrease the probability of vandalism.,1,1,1,1
103,brick,Crush the into powder to make cement.,2,2,3,2.33
103,brick,make a pathway,1,1,1,1
103,brick,Use it for self-defense,1,1,2,1.33
103,brick,a chimney,1,1,1,1
103,brick,place in the oven to conduct heat and cook food faster,1,3,3,2.33
103,brick,a poor person could heat up and place them at various points across the house to conserve heat and save money,2,4,5,3.67
103,brick,construct stairs,1,1,1,1
103,brick,line something with to make it more stabilized,1,1,1,1
103,brick,sharpen a knife with it,2,2,2,2
103,brick,Cement several of them together and use it as a battering ram,1,2,3,2
103,brick,If you're going away for a long amount of time  encase your valuables within a structure to secure and protect them.,3,1,4,2.67
103,brick,enclose a dog-house with to protect it from the elements.,1,1,3,1.67
104,brick,throwing it to kill a squirrel,1,1,1,1
104,brick,to eat,1,1,1,1
104,brick,to scratch your head with,2,2,2,2
104,brick,to write a message on,1,2,2,1.67
104,brick,to write a message with,3,2,2,2.33
104,brick,to smash something,1,1,1,1
104,brick,to prop a door open,1,1,1,1
104,brick,to stand on to make you taller,1,1,1,1
104,brick,to kill a bug with,1,1,1,1
104,brick,to sand the bottom of your feet,3,2,2,2.33
104,brick,put in someone's pocket to make them weigh more,1,1,1,1
104,brick,tie to something to make it sink,1,1,1,1
104,brick,to throw at someone,1,1,1,1
104,brick,to smooth out concrete,2,2,2,2
105,brick,hold a door,1,1,1,1
105,brick,art,1,1,2,1.33
105,brick,grind it up and use the powder to some how paint a picture,2,2,4,2.67
106,brick,build houses,1,1,1,1
106,brick,to level something out,2,1,1,1.33
106,brick,use the hole is the as a pencil holder,4,2,3,3
106,brick,paper weight,1,1,1,1
106,brick,to break your boyfriend/girlfriends window,1,1,1,1
106,brick,stand on it for the extra couple inches you need to reach something,1,1,1,1
106,brick,to make you bed taller,1,1,1,1
106,brick,use it to circle the fire so that it does not spread,1,1,2,1.33
107,brick,door prop,1,1,1,1
107,brick,window prop,1,1,2,1.33
107,brick,table leg,2,1,1,1.33
107,brick,to fix a wobbly surface (like a broken or leaning table),2,1,1,1.33
107,brick,weapon,1,1,2,1.33
107,brick,step,1,1,1,1
107,brick,paving stone,1,1,1,1
107,brick,bug killer (like a fly swatter),1,2,2,1.67
107,brick,coaster,2,2,2,2
107,brick,cooking surface when camping,1,2,3,2
107,brick,weight for weight lifting,1,1,2,1.33
107,brick,meat tenderizer,2,2,2,2
107,brick,hammer,1,1,1,1
107,brick,paper weight,1,1,1,1
107,brick,book end,2,1,2,1.67
107,brick,pencil/pen holder,4,2,3,3
108,brick,build a house,1,1,1,1
108,brick,kill someone,1,1,1,1
108,brick,knock on someone's door,1,2,2,1.67
108,brick,use it as a paper weight,1,1,1,1
108,brick,use it as a dumbbell,1,1,2,1.33
108,brick,break windows,1,1,1,1
108,brick,tie it to a loose tooth with a string and throw the to rip out the tooth.,1,2,3,2
108,brick,have it hanging over your door as a personalized security system.,1,1,4,2
108,brick,more than one can result in a musical instrument,3,2,3,2.67
108,brick,drowning mechanism,1,1,2,1.33
108,brick,door holder,1,1,1,1
108,brick,something women can carry around as a rape weapon  instead of pepper spray,1,1,2,1.33
108,brick,decorate with it giving your house the rustic look,1,1,2,1.33
108,brick,anorexic people can put one in their clothing when they go to the doctor to get checked up on  to increase their weight.,3,1,5,3
108,brick,put on a loose roof during a hurricane or storm to hold it down,1,2,1,1.33
108,brick,a cover sheet,1,3,2,2
108,brick,used as a canvas for painting on,1,1,2,1.33
108,brick,baseball players could practice with it so throwing a ball would seem very easy,2,1,3,2
109,brick,Play tag,1,1,2,1.33
109,brick,Platform shoes,1,2,2,1.67
109,brick,play frisbee,1,2,2,1.67
109,brick,meat tenderizer,2,2,2,2
109,brick,Practice martial arts,1,1,2,1.33
109,brick,Use it for hunting large animals,1,1,2,1.33
109,brick,New and improved pet rock,1,1,2,1.33
109,brick,soap,1,1,2,1.33
109,brick,breaking and entering,1,1,1,1
109,brick,dodgeball,2,1,2,1.67
109,brick,put out very small fires,1,1,2,1.33
109,brick,Repair one specific spot on a building,1,1,2,1.33
109,brick,working out,1,1,2,1.33
109,brick,body armor,2,3,2,2.33
109,brick,movie slate,1,1,3,1.67
109,brick,target practice,2,1,2,1.67
109,brick,getting animals from trees,1,2,3,2
109,brick,body double,2,1,3,2
109,brick,part of a battering ram,1,2,2,1.67
110,brick,necklace,2,1,2,1.67
110,brick,handcuffs if you make the whole bigger.,3,3,3,3
110,brick,cookie cutters,3,4,3,3.33
110,brick,use it to organize multiple wires,3,2,3,2.67
110,brick,step for exercising,1,1,1,1
110,brick,paper weight,1,1,1,1
110,brick,exercise weight,1,1,1,1
110,brick,door jammer,1,1,1,1
110,brick,use it as a pumice stone for your feet,3,2,3,2.67
110,brick,to tenderize meat,2,1,2,1.67
110,brick,to hammer a nail in,1,1,1,1
110,brick,use it to light a match,1,2,2,1.67
110,brick,file your nails,3,2,2,2.33
110,brick,bed elevators,1,1,2,1.33
110,brick,strap it on your shoe height,1,1,1,1
110,brick,roll your cash up and put it in the hole and use it as a wallet,3,2,4,3
110,brick,glasses,3,1,2,2
110,brick,binoculars,4,4,3,3.67
111,brick,Hollow one out and make a strike-anywhere matchbox out of it,3,2,3,2.67
111,brick,Crush a into a fine  sand-like powder and use it as a makeshift water filter,4,4,5,4.33
111,brick,Paste to a set of shin guards and use them as running weights,2,3,3,2.67
111,brick,Attach a to a pole and keep it as a backup for your mortar and pestle setup,2,4,3,3
112,brick,paper weight,1,1,1,1
112,brick,use it to flatten things,1,1,1,1
112,brick,trace a rectangle,1,2,1,1.33
112,brick,put behind a car tire to prevent car from rolling,1,1,1,1
112,brick,sharpen another object,2,2,2,2
112,brick,weapon,1,1,2,1.33
112,brick,use it as a hammer,1,1,1,1
113,brick,paper holder,1,1,1,1
113,brick,everyone paints a and makes it part of a wall,1,2,3,2
113,brick,buddy you can dress up,1,1,3,1.67
113,brick,can be used for exercise,1,1,2,1.33
113,brick,can be used for a  tossing game,1,1,2,1.33
113,brick,make different kinds of and create a beautiful wall with multiple colors,1,1,3,1.67
113,brick,smasher,2,1,1,1.33
113,brick,attach the with string and make shoes,1,1,3,1.67
113,brick,a can be used as a place marker,2,1,2,1.67
113,brick,eat food off a,2,1,2,1.67
113,brick,can create texture on paper by rubbing graphite over the,2,3,3,2.67
113,brick,can be smashed into bits to make a pretty necklace,2,2,3,2.33
113,brick,smash the and make rocks for your garden,2,2,3,2.33
113,brick,smash the and make rocks for your fish bowl,3,2,3,2.67
113,brick,a can be used as a door stopper,1,1,1,1
113,brick,write your name pretty on a and stick it in your garden for decoration,1,1,3,1.67
113,brick,tie your deepest darkest thoughts to it and throw it in the ocean,2,2,3,2.33
114,brick,door stop,1,1,1,1
114,brick,book end,2,1,2,1.67
114,brick,(if one with holes) candle holder,4,2,3,3
114,brick,weight for exercise,1,1,2,1.33
114,brick,to increase the height of a bed or other piece of furniture,1,1,1,1
114,brick,(if it has holes)  toothbrush and toothpaste holder,4,2,3,3
114,brick,means of destruction to property,1,1,2,1.33
114,brick,used as a utensil for art  similar to a piece of chalk,3,2,3,2.67
114,brick,an object on which art can be displayed,1,1,2,1.33
114,brick,prop for a book to hold it at an angle while reading,2,2,2,2
115,brick,paper weight,1,1,1,1
115,brick,swimming,1,1,1,1
115,brick,exercise,1,1,1,1
115,brick,throwing,1,1,1,1
115,brick,crushing,2,1,1,1.33
115,brick,landscape,1,1,1,1
115,brick,looking at,1,1,1,1
115,brick,immobilizing,1,1,2,1.33
115,brick,weapon,1,1,2,1.33
115,brick,dropping from a height to see the effect on the ground below it,1,1,2,1.33
116,brick,A way to file all of your nails at once,3,3,3,3
116,brick,To use as chalk on cement,3,1,2,2
117,brick,book end,2,1,2,1.67
117,brick,door stop,1,1,1,1
117,brick,paper weight,1,1,1,1
117,brick,to flatten things like dough,2,2,1,1.67
117,brick,something to sit hot food on so it stays up off the table/counter,2,1,3,2
117,brick,a measuring device (find out how long the is and compare it to whatever you want to measure),2,2,3,2.33
117,brick,weight used in muscle training,1,1,2,1.33
117,brick,to prop up things,1,1,1,1
118,brick,pigment,2,1,3,2
118,brick,anchor,1,1,2,1.33
118,brick,chair leg,2,1,2,1.67
118,brick,pendulum,2,3,3,2.67
118,brick,bookend,2,1,2,1.67
118,brick,lizard bed,4,3,3,3.33
118,brick,conduit supports,2,1,3,2
118,brick,exercise weights,1,1,1,1
118,brick,tamping tool,2,1,2,1.67
118,brick,heat sink,1,1,3,1.67
118,brick,planter,4,2,3,3
118,brick,fishing pole holder,4,2,3,3
118,brick,hammer,1,1,1,1
118,brick,shoes,1,1,2,1.33
118,brick,chalk,3,2,2,2.33
118,brick,mountains for action figures/Lego men,2,3,3,2.67
119,brick,The can be used for many things but one thing that I can think of is probably using the for a door stopper  or we can make a toy house if we care given mores.,,1,2,1.5
119,brick,you can use the as a base for something.,1,1,1,1
119,brick,the can be help build a fence.,1,1,1,1
119,brick,it can be used as a form to separate something such as a line of.,1,1,2,1.33
119,brick,it can be used to level something that is not leveled right.,2,1,1,1.33
119,brick,you can throw it at something.,1,1,2,1.33
119,brick,use it as a step,1,1,1,1
119,brick,use it as a place holder  to hold something in place,1,1,2,1.33
119,brick,use it as a weapon,1,1,1,1
119,brick,use it for decoration,1,1,2,1.33
119,brick,you can break it and put the pieces into a frame.,3,2,3,2.67
119,brick,use it to help cook  by pressing down meat  etc.,2,2,3,2.33
119,brick,dress it up and use it as a doll,2,3,3,2.67
120,brick,Emergency brake for your car,1,1,1,1
120,brick,Use it for lifting weights,1,1,1,1
120,brick,To anchor a boat,1,1,2,1.33
120,brick,Hold it to help you sink while trying to hold your breath,1,1,3,1.67
120,brick,Hang it from a tree for use as a bird house,2,4,3,3
120,brick,Use it as a paper weight,1,1,1,1
120,brick,Use it to crack pecans to eat them,1,1,2,1.33
120,brick,Play a game and determine how far you can throw it,1,1,2,1.33
120,brick,Hide a spare key to your house under it,2,1,3,2
121,brick,A counterweight  especially if it contains holes that could be used to tie a rope to it.,1,1,3,1.67
121,brick,A projectile weapon,1,1,1,1
121,brick,A stool,1,1,2,1.33
121,brick,As part of the support structure of a building,1,1,1,1
121,brick,Food  if you are some sort of creature that can eats,1,2,3,2
121,brick,A doorstop,1,1,1,1
121,brick,Throw it to increase your momentum in the opposite direction  especially if you are in a microgravity environment,1,2,5,2.67
121,brick,As part of an artwork,1,1,2,1.33
121,brick,As a hammer,1,1,1,1
121,brick,It has three possible recognizable orientations  on its side  on its end  and laying flat. You could change its orientation to keep track of something or pass a message to someone discreetly.,4,3,5,4
122,brick,A door stopper,1,1,1,1
122,brick,A could be used as a weight to gain arm  muscles,1,2,1,1.33
122,brick,You could make a chair or a bench out of,1,1,1,1
122,brick,You  could build a desk or a table,1,1,2,1.33
122,brick,door,1,1,1,1
123,brick,hit some one,1,1,1,1
123,brick,hold,1,1,1,1
123,brick,support,1,1,1,1
123,brick,steps,1,1,1,1
123,brick,decoration,1,1,2,1.33
123,brick,to cook,1,1,2,1.33
123,brick,to open holes,1,1,2,1.33
123,brick,to write (use to corner),3,2,2,2.33
123,brick,to make little rocks,1,1,2,1.33
123,brick,a frame,2,2,2,2
123,brick,pillow,1,1,2,1.33
123,brick,to exercises (weights),1,1,1,1
123,brick,door holder,1,1,1,1
123,brick,the save base during a game,2,1,2,1.67
123,brick,hunting tool.,1,1,1,1
123,brick,a canvas,1,2,2,1.67
123,brick,ball,1,1,2,1.33
123,brick,seat,1,1,1,1
123,brick,can be use to enter places,1,1,2,1.33
123,brick,present,1,1,2,1.33
123,brick,instrument,3,2,2,2.33
124,brick,paper weight,1,1,1,1
124,brick,to sharpen tools,2,1,2,1.67
124,brick,to hit someone in the head,1,1,1,1
124,brick,as a weight to keep balloons from flying away,1,1,2,1.33
124,brick,a can be used in an art gallery as an art structure,1,1,2,1.33
124,brick,a can be used to play with in a game of toss,1,1,2,1.33
124,brick,can be used to break windows if you were locked out of the house and needed a way to get in  break the window with the,1,1,1,1
124,brick,to scratch the car of someone that you do not like,1,1,2,1.33
124,brick,to file a chipped nail  someone could rub their nail against the to even out the edge of the nail,3,2,2,2.33
124,brick,wear a on your head  so it seems as some kind of hat,1,2,2,1.67
124,brick,"pretend the is a microphone and sing into the ""microphone"" in a game or karaoke with friends",2,2,3,2.33
125,brick,paperweight,1,1,1,1
125,brick,weapon,1,1,2,1.33
125,brick,building,1,1,1,1
125,brick,weight for lifting,1,1,2,1.33
125,brick,to drop on the other side of a catapult to launch something else,1,1,2,1.33
125,brick,a like the blackberry game,1,2,1,1.33
125,brick,are in Tetris,1,1,2,1.33
125,brick,like in basketball,1,1,2,1.33
125,brick,"as in ""Tamblyn"" from the movie ""Anchorman""",2,1,3,2
125,brick,"you could use it as an insult  as in ""you're as dumb as talking to a""",1,2,2,1.67
125,brick,you could use it as self defense,1,1,2,1.33
125,brick,to keep a car from rolling,1,1,1,1
125,brick,to keep anything from rolling really,1,1,1,1
125,brick,you could use it to stand on to see over something,1,1,3,1.67
125,brick,you could use it to break something,1,1,1,1
125,brick,you could use it to weigh down the gas pedal as you are driving a car off a ledge to dispose of unwanted or incriminating evidence,1,1,4,2
125,brick,target practice,2,1,2,1.67
125,brick,gun range,2,1,1,1.33
125,brick,you could use them to outline a walkway,1,1,1,1
125,brick,you could draw a face on it and make an imaginary friend,1,2,3,2
125,brick,that allows for all sorts of possibilities  you could buy ice cream with the,2,2,2,2
125,brick,you could ride bikes with the,1,1,2,1.33
125,brick,you could watch movies with the,1,1,2,1.33
125,brick,you could be incredibly lonely...with the,1,1,3,1.67
125,brick,"you could pull a ""Carrot top"" and use the as a pun in some really corny outdated joke",2,1,3,2
125,brick,"you could use it in the saying ""oh my god he just a",1,1,2,1.33
125,brick,it hit him like a ton of is another good one,1,1,3,1.67
125,brick,you could play catch with the,1,1,2,1.33
126,brick,hitting someone with it,1,1,1,1
126,brick,build a wall,1,1,1,1
126,brick,build a castle,1,1,1,1
126,brick,build a bench,1,1,2,1.33
126,brick,building a playpen,1,1,2,1.33
126,brick,build frame for a canvas,2,2,3,2.33
127,brick,Use it as a home for ants,2,2,3,2.33
127,brick,use it as a seat,1,1,1,1
127,brick,carry it as a weapon,1,1,1,1
127,brick,gut it out and make a purse out of it,3,3,4,3.33
127,brick,use it for a tire stopper,1,1,1,1
127,brick,use it to even out a wobbly table,2,1,2,1.67
127,brick,use it as a paperweight,1,1,1,1
127,brick,use it as a book holder,2,1,2,1.67
127,brick,hide a hidden camera inside of it,2,2,5,3
127,brick,use it as a pillow,1,1,2,1.33
127,brick,carry it as a good luck charm,1,2,2,1.67
127,brick,decorate it and use it in your home,1,1,2,1.33
127,brick,play a real game of breaker,2,1,2,1.67
127,brick,break up the and create jewelry out of it,2,1,3,2
128,brick,Paper weight,1,1,1,1
128,brick,Pet rock,1,1,2,1.33
128,brick,Use as a color sample,1,2,2,1.67
128,brick,Loads of amounts of can be used to put out forest fires,1,3,3,2.33
128,brick,Could be used to represent a skyscraper for an ant hill,2,4,4,3.33
128,brick,You can use to exterminate all honey badgers,1,2,4,2.33
128,brick,you can break the up and make stepping stones out of the chunks of,2,2,3,2.33
128,brick,You could drill a hole in one and wear it as a decorative necklace,2,2,3,2.33
128,brick,You and your buddies can get a pickup truck full of and throw them at mailboxes,1,1,2,1.33
129,brick,art,1,1,2,1.33
129,brick,use it to break things,1,1,1,1
129,brick,make a toy out of it.,1,1,2,1.33
129,brick,a friend of mine used some to raise his bed.,1,1,2,1.33
129,brick,can be used as chalk on concrete.,3,2,3,2.67
129,brick,door stopper,1,1,1,1
129,brick,weapon,1,1,2,1.33
130,brick,ladder,1,1,1,1
130,brick,weapon,1,1,2,1.33
130,brick,door stopper,1,1,1,1
130,brick,to hold something down,1,1,1,1
130,brick,building,1,1,1,1
130,brick,to write... the reddish color will allow u 2 write,3,2,2,2.33
130,brick,put it on top of your head to practice balance,1,1,2,1.33
130,brick,decoration,1,1,2,1.33
130,brick,to break into your car windows if u lock your keys in there,1,1,1,1
130,brick,as a hammer,1,1,1,1
131,brick,throwing,1,1,1,1
131,brick,building,1,1,1,1
131,brick,fire pit,1,1,1,1
131,brick,fence,1,1,1,1
131,brick,walkways,1,1,1,1
131,brick,road,1,1,1,1
131,brick,wall,1,1,1,1
131,brick,building a dam,1,1,1,1
131,brick,to make steps,1,1,1,1
131,brick,steps,1,1,1,1
132,brick,You can use a for a flower pot  cut around inside it and put soil in it.,4,3,4,3.67
132,brick,A weight in your bookbag so there is more weight and its almost a workout,1,1,3,1.67
132,brick,You can play extreme catch with it,1,1,2,1.33
132,brick,painting the could be a fun arts and crafts activity,1,1,2,1.33
132,brick,put it at your door to keep it open,1,1,1,1
132,brick,Throw it in the swimming pool and playing diving games to see who can go get it,3,1,2,2
132,brick,throw it at a bee hive...then run as fast as you can,1,2,3,2
132,brick,could use it as a dumbbell and workout with it,1,1,1,1
132,brick,Use it as a letter of some sort  put it at someone doorstep with a note attached to it,1,2,3,2
132,brick,stand on it with one foot and better your balance,2,1,2,1.67
132,brick,tombstone,2,1,1,1.33
132,brick,imaginary friend/pet,1,1,2,1.33
132,brick,something to jump over with a skateboard  scooter  etc.,1,1,2,1.33
132,brick,get a lot of other and put the one in with them and build a house,1,1,1,1
133,brick,Trebuchet Counterweight,1,1,3,1.67
133,brick,Anchor for small object,1,1,2,1.33
133,brick,Trebuchet projectile,1,1,3,1.67
133,brick,sanding block,2,2,2,2
133,brick,heat barrier,1,2,3,2
133,brick,walkway crush and run gravel,3,2,2,2.33
133,brick,pencil holder,4,2,3,3
133,brick,hide a key,2,1,3,2
133,brick,time capsule,2,2,3,2.33
133,brick,walkway material,1,1,1,1
133,brick,table,1,1,1,1
133,brick,pummel,1,1,1,1
133,brick,cage,1,1,2,1.33
133,brick,trap,1,1,1,1
133,brick,artwork,1,1,2,1.33
133,brick,sculpture,1,1,2,1.33
133,brick,umbrella stand,4,1,3,2.67
133,brick,forge,1,1,1,1
133,brick,breaking and entering,1,1,1,1
133,brick,hammer,1,1,1,1
133,brick,mace,1,1,1,1
133,brick,flail,1,1,1,1
134,brick,Drop a off a building and see which one is the strongest by seeing which one of the held together better,1,2,3,2
134,brick,weights to help you train for a sport,1,1,2,1.33
134,brick,sculptures,1,1,1,1
134,brick,Brickball  just like baseball but with a not a ball,1,1,2,1.33
134,brick,traps  if someone breaks in your house a will fall on the criminal and knock he or she out until authorities arrive,1,1,3,1.67
134,brick,everyone throws a up and watch it hit the ground  the biggest hole in the ground wins,1,1,3,1.67
